Time,CH,RISE,COUN,ENER,DURATION,AMP,ABS_E
1348.5048285,3,13,30,8,228,63.0,2900.0
1348.601674,1,12,22,7,138,62.0,2669.0
1348.6016755,3,13,21,7,231,61.0,1892.0
1348.697759,1,12,28,9,179,63.0,4142.0
1348.6977605,3,10,31,9,306,63.0,2953.0
1348.793526,1,12,22,7,135,62.0,2656.0
1348.7935275,3,13,23,7,231,61.0,1898.0
1348.889233,1,12,27,9,166,64.0,4132.0
1348.8892345,3,13,31,10,333,63.0,2993.0
1348.985056,1,12,22,7,136,62.0,2663.0
1348.9850575,3,13,22,7,231,61.0,1902.0
1349.080893,1,11,27,9,150,63.0,4164.0
1349.0808965,3,10,31,9,306,63.0,2984.0
1349.7575795,3,1,1,0,1,45.0,0.0
1351.561032,1,12,22,7,125,62.0,2624.0
1351.5610335,3,13,24,7,228,61.0,1896.0
1351.657914,1,8,27,9,150,63.0,4154.0
1351.6579175,3,10,32,8,232,63.0,2934.0
1351.753641,1,12,22,7,128,62.0,2647.0
1351.7536425,3,13,23,6,212,62.0,1894.0
1351.849496,1,12,26,9,179,64.0,4137.0
1351.8494975,3,6,31,9,306,63.0,2970.0
1351.945282,1,12,22,7,139,62.0,2686.0
1351.9452835,3,7,22,6,179,61.0,1847.0
1352.041133,1,15,26,9,150,63.0,4104.0
1352.0411365,3,10,32,8,232,63.0,2929.0
1352.137199,1,6,22,7,139,61.0,2692.0
1352.1372005,3,10,21,7,232,61.0,1905.0
1352.232915,1,15,26,9,148,64.0,4167.0
1352.2329195,3,13,30,8,234,63.0,2913.0
1354.783725,1,12,21,7,128,62.0,2644.0
1354.7837265,3,13,22,5,152,61.0,1794.0
1354.880559,1,12,27,9,145,64.0,4103.0
1354.8805605,3,13,32,8,228,63.0,2912.0
1354.976402,1,8,21,7,141,61.0,2723.0
1354.9764055,3,10,24,7,232,61.0,1931.0
1355.0511095,3,1,1,0,1,46.0,0.0
1355.072275,1,12,27,9,179,64.0,4154.0
1355.0722765,3,13,33,9,306,63.0,3000.0
1355.168297,1,12,21,7,128,62.0,2645.0
1355.1682985,3,13,22,5,152,61.0,1785.0
1355.264039,1,12,27,9,166,64.0,4122.0
1355.2640405,3,13,31,9,299,63.0,2984.0
1355.359796,1,9,21,7,139,61.0,2693.0
