x 		Plot 1 		
0.000000 	0.000000 	
12.800000 	0.000000 	
25.600000 	0.000000 	
38.400002 	0.000000 	
51.200001 	0.000000 	
64.000000 	0.000000 	
76.800003 	0.000000 	
89.599998 	0.000000 	
102.400002 	0.000000 	
115.200005 	1.000000 	
128.000000 	1.000000 	
140.800003 	1.000000 	
153.600006 	1.000000 	
166.400009 	1.000000 	
179.199997 	1.000000 	
192.000000 	1.000000 	
204.800003 	1.000000 	
217.600006 	1.000000 	
230.400009 	1.000000 	
243.199997 	1.000000 	
256.000000 	1.000000 	
268.800018 	1.000000 	
281.600006 	1.000000 	
294.399994 	1.000000 	
307.200012 	1.000000 	
320.000000 	1.000000 	
332.800018 	1.000000 	
345.600006 	1.000000 	
358.399994 	1.000000 	
371.200012 	1.000000 	
384.000000 	1.000000 	
396.800018 	1.000000 	
409.600006 	1.000000 	
422.399994 	1.000000 	
435.200012 	1.000000 	
448.000000 	1.000000 	
460.800018 	1.000000 	
473.600006 	1.000000 	
486.399994 	1.000000 	
499.200012 	1.000000 	
512.000000 	1.000000 	
524.799988 	1.000000 	
537.600037 	1.000000 	
550.400024 	1.000000 	
563.200012 	2.000000 	
576.000000 	2.000000 	
588.799988 	2.000000 	
601.600037 	2.000000 	
614.400024 	2.000000 	
627.200012 	2.000000 	
640.000000 	2.000000 	
652.799988 	2.000000 	
665.600037 	2.000000 	
678.400024 	2.000000 	
691.200012 	2.000000 	
704.000000 	2.000000 	
716.799988 	2.000000 	
729.600037 	2.000000 	
742.400024 	2.000000 	
755.200012 	2.000000 	
768.000000 	2.000000 	
780.799988 	2.000000 	
793.600037 	2.000000 	
806.400024 	2.000000 	
819.200012 	2.000000 	
832.000000 	2.000000 	
844.799988 	2.000000 	
857.600037 	2.000000 	
870.400024 	2.000000 	
883.200012 	3.000000 	
896.000000 	4.000000 	
908.799988 	4.000000 	
921.600037 	4.000000 	
934.400024 	4.000000 	
947.200012 	5.000000 	
960.000000 	5.000000 	
972.799988 	6.000000 	
985.600037 	6.000000 	
998.400024 	6.000000 	
1011.200012 	6.000000 	
1024.000000 	6.000000 	
1036.800049 	6.000000 	
1049.599976 	6.000000 	
1062.400024 	6.000000 	
1075.200073 	6.000000 	
1088.000000 	6.000000 	
1100.800049 	6.000000 	
1113.599976 	6.000000 	
1126.400024 	6.000000 	
1139.200073 	6.000000 	
1152.000000 	6.000000 	
1164.800049 	6.000000 	
1177.599976 	6.000000 	
1190.400024 	6.000000 	
1203.200073 	6.000000 	
1216.000000 	6.000000 	
1228.800049 	6.000000 	
1241.599976 	6.000000 	
1254.400024 	6.000000 	
1267.200073 	6.000000 	
1280.000000 	7.000000 	
1292.800049 	7.000000 	
1305.599976 	8.000000 	
1318.400024 	9.000000 	
1331.200073 	9.000000 	
1344.000000 	9.000000 	
1356.800049 	10.000000 	
1369.599976 	10.000000 	
1382.400024 	10.000000 	
1395.200073 	10.000000 	
1408.000000 	10.000000 	
1420.800049 	11.000000 	
1433.599976 	11.000000 	
1446.400024 	12.000000 	
1459.200073 	15.000000 	
1472.000000 	15.000000 	
1484.800049 	16.000000 	
1497.599976 	18.000000 	
1510.400024 	22.000000 	
1523.200073 	25.000000 	
1536.000000 	41.000000 	
1548.800049 	73.000000 	
1561.599976 	619.000000 	
