x 		Plot 1 		
0.000000 	0.000000 	
12.800000 	0.000000 	
25.600000 	0.000000 	
38.400002 	1.000000 	
51.200001 	1.000000 	
64.000000 	1.000000 	
76.800003 	1.000000 	
89.599998 	1.000000 	
102.400002 	1.000000 	
115.200005 	2.000000 	
128.000000 	3.000000 	
140.800003 	5.000000 	
153.600006 	11.000000 	
166.400009 	16.000000 	
179.199997 	20.000000 	
192.000000 	35.000000 	
204.800003 	52.000000 	
217.600006 	72.000000 	
230.400009 	102.000000 	
243.199997 	130.000000 	
256.000000 	156.000000 	
268.800018 	188.000000 	
281.600006 	220.000000 	
294.399994 	252.000000 	
307.200012 	285.000000 	
320.000000 	317.000000 	
332.800018 	349.000000 	
345.600006 	381.000000 	
358.399994 	413.000000 	
371.200012 	445.000000 	
384.000000 	477.000000 	
396.800018 	509.000000 	
409.600006 	541.000000 	
422.399994 	573.000000 	
435.200012 	609.000000 	
448.000000 	645.000000 	
460.800018 	677.000000 	
473.600006 	709.000000 	
486.399994 	741.000000 	
499.200012 	773.000000 	
512.000000 	805.000000 	
524.799988 	836.000000 	
537.600037 	869.000000 	
550.400024 	901.000000 	
563.200012 	934.000000 	
576.000000 	966.000000 	
588.799988 	998.000000 	
601.600037 	1030.000000 	
614.400024 	1062.000000 	
627.200012 	1097.000000 	
640.000000 	1132.000000 	
652.799988 	1166.000000 	
665.600037 	1198.000000 	
678.400024 	1230.000000 	
691.200012 	1262.000000 	
704.000000 	1294.000000 	
716.799988 	1326.000000 	
729.600037 	1358.000000 	
742.400024 	1390.000000 	
755.200012 	1424.000000 	
768.000000 	1457.000000 	
780.799988 	1490.000000 	
793.600037 	1523.000000 	
806.400024 	1558.000000 	
819.200012 	1590.000000 	
832.000000 	1622.000000 	
844.799988 	1654.000000 	
857.600037 	1686.000000 	
870.400024 	1718.000000 	
883.200012 	1751.000000 	
896.000000 	1785.000000 	
908.799988 	1818.000000 	
921.600037 	1850.000000 	
934.400024 	1883.000000 	
947.200012 	1921.000000 	
960.000000 	1956.000000 	
972.799988 	1990.000000 	
985.600037 	2022.000000 	
998.400024 	2055.000000 	
1011.200012 	2088.000000 	
1024.000000 	2121.000000 	
1036.800049 	2153.000000 	
1049.599976 	2186.000000 	
1062.400024 	2220.000000 	
1075.200073 	2254.000000 	
1088.000000 	2287.000000 	
1100.800049 	2321.000000 	
1113.599976 	2353.000000 	
1126.400024 	2385.000000 	
1139.200073 	2417.000000 	
1152.000000 	2449.000000 	
1164.800049 	2483.000000 	
1177.599976 	2517.000000 	
1190.400024 	2553.000000 	
1203.200073 	2586.000000 	
1216.000000 	2620.000000 	
1228.800049 	2654.000000 	
1241.599976 	2686.000000 	
1254.400024 	2721.000000 	
1267.200073 	2754.000000 	
1280.000000 	2788.000000 	
1292.800049 	2827.000000 	
1305.599976 	2864.000000 	
1318.400024 	2898.000000 	
1331.200073 	2932.000000 	
1344.000000 	2965.000000 	
1356.800049 	3003.000000 	
1369.599976 	3040.000000 	
1382.400024 	3077.000000 	
1395.200073 	3114.000000 	
1408.000000 	3163.000000 	
1420.800049 	3206.000000 	
1433.599976 	3262.000000 	
1446.400024 	3313.000000 	
1459.200073 	3365.000000 	
1472.000000 	3430.000000 	
1484.800049 	3498.000000 	
1497.599976 	3590.000000 	
1510.400024 	3692.000000 	
1523.200073 	3881.000000 	
1536.000000 	4245.000000 	
1548.800049 	5214.000000 	
1561.599976 	7810.000000 	
1574.400024 	7811.000000 	
