C:\Users\USER\Desktop\all tests\Wang-04-15\04-15-hits-zhenlingshu.TXT
C:\Users\USER\Desktop\all tests\Wang-04-15\04-15-hits-zhenlingshu.TXT
Express-8 (r) Location Version 
 Version V5.94

4/15/2026, 17:03:41

128            0.0000000		Acquisition Running
 ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP  ABS-ENERGY
  1          363.0307720   5    14     9     1        37  52 185.734E+00
  1          363.1264830   1     9    23     6       194  58   1.278E+03
  1          363.1264845   3     9    25     7       237  61   2.222E+03
  1          363.1264850   2     1    15     5       123  58   1.235E+03
  1          363.1265065   6     1    15     3       120  54 632.536E+00
  1          363.1265130   5     1    10     1        59  54 331.483E+00
  1          363.2222270   1     9    20     4       160  56 792.847E+00
  1          363.2222285   3    13    21     6       241  60   1.466E+03
  1          363.2222290   2     1    10     2        78  57 651.701E+00
  1          363.2222515   6     1    12     2       119  53 403.505E+00
  1          363.2222580   5     1     8     1        36  52 182.002E+00
  1          363.3179970   1    12    25     6       197  58   1.321E+03
  1          363.3180015   3     9    25     7       240  61   2.254E+03
  1          363.3180020   2     1    16     5       122  59   1.286E+03
  1          363.3180235   6     1    15     3       120  54 629.916E+00
  1          363.3180270   5    32    10     1        62  54 356.793E+00
  1          363.4138760   1     3    20     4       163  56 808.615E+00
  1          363.4138785   3     9    21     6       240  59   1.471E+03
  1          363.4138790   2     1    14     4       125  57   1.071E+03
  1          363.4139005   6     1    12     2       120  53 411.439E+00
  1          363.4139070   5    29     8     1        40  52 199.080E+00
  1          363.5106910   1    15    24     5       165  58   1.277E+03
  1          363.5106955   3     9    25     7       240  61   2.237E+03
  1          363.5106960   2     1    16     5       125  59   1.291E+03
  1          363.5107175   6    66    16     4       175  54 693.809E+00
  1          363.5107210   5    29    10     1        59  54 341.817E+00
  1          366.0055060   1     9    19     4       157  56 790.824E+00
  1          366.0055075   3    13    21     5       152  60   1.400E+03
  1          366.0055080   2     1    11     4       123  56 879.890E+00
  1          366.0055335   6     2    11     2       116  53 394.557E+00
  1          366.0055360   5     1     8     1        40  53 199.996E+00
  1          366.1015180   1     3    24     5       163  58   1.253E+03
  1          366.1015195   3    10    25     7       241  61   2.257E+03
  1          366.1015210   2     2    15     5       125  59   1.288E+03
  1          366.1015425   6    66    16     4       175  55 702.049E+00
  1          366.1015460   5    29    10     1        59  53 344.514E+00
  1          366.1983660   1     6    20     4       160  57 801.295E+00
  1          366.1983660   2     1     9     3        80  57 731.381E+00
  1          366.1983675   3    13    21     5       200  60   1.415E+03
  1          366.1983905   6     1    12     2       119  53 413.857E+00
  1          366.1983970   5    14     8     1        36  52 184.107E+00
  1          366.2944810   1     6    24     5       188  58   1.285E+03
  1          366.2944820   2     4    17     8       249  59   1.832E+03
  1          366.2944825   3    13    25     8       244  61   2.257E+03
  1          366.2945055   6     1    16     4       181  55 709.015E+00
  1          366.2945110   5    15    10     1        43  53 317.905E+00
  1          366.3902070   1     6    21     4       160  56 809.403E+00
  1          366.3902085   3    13    21     5       152  60   1.397E+03
  1          366.3902120   2     1    10     2        75  56 633.575E+00
  1          366.3902315   6     1    12     2       119  53 410.994E+00
  1          366.3902380   5    14     8     1        42  52 206.292E+00
  1          366.4859430   1    12    25     6       197  58   1.351E+03
  1          366.4859475   3     9    25     7       240  61   2.260E+03
  1          366.4859480   2     1    15     6       208  58   1.492E+03
  1          366.4859695   6     1    15     3       120  54 639.487E+00
  1          366.4859730   5    32    10     1        43  54 328.262E+00
  1          366.5817480   1     6    21     4       160  56 811.232E+00
  1          366.5817495   3    13    21     5       200  60   1.437E+03
  1          366.5817530   2     1    10     3       120  56 713.121E+00
  1          366.5817725   6     1    12     2       119  53 413.505E+00
  1          366.5817790   5    14     8     1        36  51 183.007E+00
  1          366.6784070   1    12    25     6       197  58   1.353E+03
  1          366.6784115   3     9    24     7       240  61   2.252E+03
  1          366.6784120   2     1    16     5       125  59   1.272E+03
  1          366.6784335   6     1    15     3       120  54 640.130E+00
  1          366.6784370   5    32    11     1        43  54 322.407E+00
  1          369.1408510   1     9    21     4       162  57 829.642E+00
  1          369.1408525   3     9    22     6       234  60   1.467E+03
  1          369.1408530   2     1     9     2        78  57 669.153E+00
  1          369.1408785   6     2    12     2       116  53 397.867E+00
  1          369.1408810   5     1     8     1        40  52 193.818E+00
  1          369.2377190   1     6    25     6       191  58   1.329E+03
  1          369.2377190   2     5    16     5       128  59   1.319E+03
  1          369.2377205   3    13    25     8       244  61   2.288E+03
  1          369.2377435   6     1    15     4       178  55 712.949E+00
  1          369.2377470   5    17     9     1        59  54 350.966E+00
  1          369.3334650   1     6    21     4       160  56 828.877E+00
  1          369.3334665   3    13    21     5       197  59   1.435E+03
  1          369.3334680   2     2    10     2        77  57 696.252E+00
  1          369.3334895   6     1    11     2       119  53 421.420E+00
  1          369.3334960   5     1     8     1        40  52 203.902E+00
  1          369.4292270   1     6    25     5       171  58   1.300E+03
  1          369.4292270   2     5    18     5       128  59   1.346E+03
  1          369.4292285   3     6    24     8       244  61   2.305E+03
  1          369.4292515   6    66    16     4       178  55 713.976E+00
  1          369.4292550   5     1     9     1        59  54 355.240E+00
  1          369.5250090   1     6    20     4       160  56 826.504E+00
  1          369.5250105   3    13    21     6       241  59   1.501E+03
  1          369.5250120   2     1    11     2        77  58 587.846E+00
  1          369.5250335   6     1    11     2       119  53 416.583E+00
  1          369.5250370   5     1     9     1        43  52 214.015E+00
  1          369.6208610   1     6    26     6       191  58   1.334E+03
  1          369.6208610   2     5    17     5       128  60   1.354E+03
  1          369.6208625   3     6    26     8       244  61   2.285E+03
  1          369.6208855   6     1    15     4       178  55 716.122E+00
  1          369.6208890   5    17     9     1        59  53 349.755E+00
  1          369.7174930   1     6    20     4       191  57 878.875E+00
  1          369.7174930   2     1    10     2        70  56 573.806E+00
  1          369.7174945   3    13    21     6       234  60   1.482E+03
  1          369.7175175   6     1    12     2       119  53 414.935E+00
  1          369.7175240   5     1     8     1        42  52 207.047E+00
  1          369.8135650   1     6    23     6       191  58   1.330E+03
  1          369.8135650   2     5    15     5       145  59   1.521E+03
  1          369.8135665   3    13    25     7       237  62   2.272E+03
  1          369.8135885   6     2    15     3       120  55 659.599E+00
  1          369.8135960   5    14    10     1        42  54 326.936E+00
  1          372.2404640   1     1    20     4       162  56 845.727E+00
  1          372.2404655   3     9    22     6       234  60   1.486E+03
  1          372.2404690   2     1    10     3       119  56 780.228E+00
  1          372.2404915   6     2    11     2       116  53 403.909E+00
  1          372.2404940   5    29     9     1        40  53 209.576E+00
  1          372.3364770   1    15    26     5       173  58   1.356E+03
  1          372.3364805   3    10    26     8       244  61   2.300E+03
  1          372.3364820   2     2    16     5       128  59   1.282E+03
  1          372.3365035   6    66    16     4       178  55 729.128E+00
  1          372.3365070   5    29     9     1        59  54 360.389E+00
  1          372.4323250   1     9    21     4       162  57 846.503E+00
  1          372.4323265   3     9    21     6       237  60   1.502E+03
  1          372.4323270   2     1    13     2        78  56 641.605E+00
  1          372.4323525   6     2    12     2       116  53 405.572E+00
  1          372.4323550   5     1     8     1        40  53 209.223E+00
  1          372.5281710   1    12    26     6       197  58   1.413E+03
  1          372.5281755   3     9    25     7       240  61   2.289E+03
  1          372.5281760   2     1    15     5       125  60   1.415E+03
  1          372.5281975   6     1    16     4       175  54 728.577E+00
  1          372.5282010   5    32    10     1        43  54 340.401E+00
  1          372.6242400   1     6    20     4       157  57 820.934E+00
  1          372.6242415   3    13    22     6       237  60   1.481E+03
  1          372.6242450   2     1    10     2        75  57 622.069E+00
  1          372.6242675   6     2    12     2       116  53 405.035E+00
  1          372.6242710   5     1     8     1        39  52 204.413E+00
  1          372.7200100   1    12    27     6       197  58   1.406E+03
  1          372.7200145   3    13    25     8       243  61   2.299E+03
  1          372.7200150   2     1    17     4       125  58   1.179E+03
  1          372.7200365   6     1    16     4       175  54 723.144E+00
  1          372.7200430   5    29     9     1        59  54 349.543E+00
  1          372.8157120   1     9    21     4       162  56 847.049E+00
  1          372.8157135   3     9    22     6       237  60   1.504E+03
  1          372.8157140   2     1    12     2        78  57 659.923E+00
  1          372.8157355   6     1    12     2       120  53 431.216E+00
  1          372.8157420   5    29     8     1        40  53 204.158E+00
  1          372.9123470   1     5    25     5       176  58   1.379E+03
  1          372.9123515   3     9    25     8       243  61   2.311E+03
  1          372.9123520   2     1    16     5       125  59   1.315E+03
  1          372.9123735   6    66    16     4       178  55 734.938E+00
  1          372.9123770   5    32    10     1        59  54 360.699E+00
  1          375.3284740   1     6    22     4       165  56 871.341E+00
  1          375.3284755   3    13    22     5       152  60   1.431E+03
  1          375.3284770   2     2    13     2        80  57 712.443E+00
  1          375.3285015   6    66    11     2       116  53 418.388E+00
  1          375.3285050   5     1     9     1        42  52 218.403E+00
  1          375.4245320   1     6    25     6       194  58   1.384E+03
  1          375.4245320   2     5    17     5       125  59   1.360E+03
  1          375.4245335   3    13    26     8       237  61   2.302E+03
  1          375.4245565   6    69    16     4       174  55 730.615E+00
  1          375.4245630   5     1     9     1        42  54 334.381E+00
  1          375.5203530   1     9    22     4       157  56 839.601E+00
  1          375.5203545   3    13    21     6       237  60   1.526E+03
  1          375.5203580   2     1    10     2        78  56 601.312E+00
  1          375.5203805   6    66    12     2       116  53 413.027E+00
  1          375.5203840   5     1     9     1        42  52 220.087E+00
  1          375.6164760   1     6    25     6       194  58   1.396E+03
  1          375.6164760   2     2    18     5       125  59   1.362E+03
  1          375.6164775   3    13    25     8       237  61   2.308E+03
  1          375.6164995   6    70    16     3       123  55 678.564E+00
  1          375.6165070   5     1     8     1        42  54 331.990E+00
  1          375.7122200   1    13    21     4       160  56 862.760E+00
  1          375.7122200   2     1    10     2        77  58 633.764E+00
  1          375.7122225   3     9    21     5       199  59   1.474E+03
  1          375.7122445   6     1    12     2       119  54 437.463E+00
  1          375.7122510   5    17     8     1        40  52 206.246E+00
  1          375.8079620   1     6    25     6       194  58   1.396E+03
  1          375.8079635   3    13    26     8       244  61   2.316E+03
  1          375.8079650   2     2    17     5       128  59   1.306E+03
  1          375.8079865   6     1    16     3       119  55 671.380E+00
  1          375.8079900   5    17     9     1        59  53 371.520E+00
  1          375.9037590   1     6    22     4       165  56 867.251E+00
  1          375.9037605   3    13    22     6       237  60   1.511E+03
  1          375.9037610   2     1    12     3        78  57 668.424E+00
  1          375.9037835   6     1    12     2       119  53 430.734E+00
  1          375.9037900   5     1     9     1        42  53 216.366E+00
  1          375.9995880   1     6    25     6       194  58   1.398E+03
  1          375.9995880   2     5    18     5       145  59   1.437E+03
  1          375.9995895   3    13    25     8       237  61   2.310E+03
  1          375.9996125   6     1    16     3       119  55 675.263E+00
  1          375.9996190   5    14    10     1        42  54 335.020E+00
  1          378.8247310   1     9    22     4       162  56 873.430E+00
  1          378.8247310   2     1    13     3        80  58 714.344E+00
  1          378.8247325   3    13    22     6       237  60   1.517E+03
  1          378.8247555   6     1    12     2       119  53 446.954E+00
  1          378.8247650   5     1     8     1        39  53 207.473E+00
  1          378.9208860   1    13    26     6       194  58   1.431E+03
  1          378.9208885   3     9    25     8       236  61   2.339E+03
  1          378.9208890   2     2    15     4       118  59   1.172E+03
  1          378.9209105   6     1    16     4       178  55 763.574E+00
  1          378.9209140   5    17     9     1        59  54 371.609E+00
  1          379.0167290   1     3    21     4       160  56 877.234E+00
  1          379.0167315   3     9    22     6       233  59   1.519E+03
  1          379.0167320   2     1    11     4       122  58 902.760E+00
  1          379.0167535   6     1    12     2       119  53 445.277E+00
  1          379.0167570   5    20     8     1        59  52 248.581E+00
  1          379.1127930   1     6    25     6       194  58   1.428E+03
  1          379.1127945   3     6    26     8       237  61   2.327E+03
  1          379.1127960   2     2    16     4       122  60   1.229E+03
  1          379.1128175   6     1    17     3       119  55 684.463E+00
  1          379.1128210   5    17     9     1        43  54 350.683E+00
  1          379.2085620   1     6    21     4       157  56 854.141E+00
  1          379.2085635   3    13    22     6       234  59   1.523E+03
  1          379.2085670   2     1    11     2        78  56 624.741E+00
  1          379.2085865   6     1    12     2       119  53 449.519E+00
  1          379.2085930   5    14     9     1        42  52 227.177E+00
  1          379.3042800   1     6    25     6       194  58   1.434E+03
  1          379.3042800   2     5    17     7       250  59   1.680E+03
  1          379.3042815   3     6    26     8       240  61   2.362E+03
  1          379.3043045   6    69    17     3       122  55 690.653E+00
  1          379.3043080   5    17     9     1        45  54 361.022E+00
  1          379.4001140   1     9    21     4       162  57 878.331E+00
  1          379.4001155   3     9    22     5       196  60   1.484E+03
  1          379.4001160   2     1    10     4       125  57 830.499E+00
  1          379.4001375   6    66    13     2       116  53 428.362E+00
  1          379.4001440   5    29     8     1        40  52 212.023E+00
  1          379.4959470   1     9    27     5       173  59   1.385E+03
  1          379.4959485   3    13    25     8       243  61   2.347E+03
  1          379.4959490   2     1    16     7       251  57   1.573E+03
  1          379.4959705   6     1    15     4       178  54 767.150E+00
  1          379.4959740   5    32    10     1        43  54 353.868E+00
  1          382.3244210   1     9    21     4       173  57 921.257E+00
  1          382.3244225   3     9    22     6       196  60   1.513E+03
  1          382.3244230   2     1    11     4       128  57 837.423E+00
  1          382.3244480   5    32     8     1        43  53 239.408E+00
  1          382.3244485   6    62    12     2       116  53 436.683E+00
  1          382.4212400   1    15    26     6       196  58   1.509E+03
  1          382.4212445   3     9    25     8       236  61   2.374E+03
  1          382.4212450   2     1    15     5       128  60   1.237E+03
  1          382.4212665   6     1    15     4       178  55 781.700E+00
  1          382.4212700   5    17    10     1        59  54 378.130E+00
  1          382.5173160   1    13    22     5       191  56 960.238E+00
  1          382.5173185   3    13    22     6       233  59   1.543E+03
  1          382.5173190   2     1    10     4       125  57 839.507E+00
  1          382.5173405   6     1    13     2       119  53 454.846E+00
  1          382.5173470   5     1     8     1        40  52 218.855E+00
  1          382.6130760   1    13    26     6       194  58   1.468E+03
  1          382.6130775   3     6    26     8       237  61   2.379E+03
  1          382.6130790   2     2    17     7       250  60   1.607E+03
  1          382.6131005   6     1    17     4       157  55 749.965E+00
  1          382.6131040   5    17    10     1        43  54 356.410E+00
  1          382.7088020   1     6    23     4       162  56 901.190E+00
  1          382.7088020   2     1    12     4       124  57 902.272E+00
  1          382.7088035   3    13    21     6       240  60   1.542E+03
  1          382.7088295   6     2    12     2       116  53 438.513E+00
  1          382.7088330   5     1     8     1        42  53 229.474E+00
  1          382.8046290   1     9    28     6       173  58   1.423E+03
  1          382.8046290   2     2    19     7       246  59   1.718E+03
  1          382.8046305   3    13    26     8       243  62   2.413E+03
  1          382.8046525   6     2    15     4       178  55 789.924E+00
  1          382.8046560   5     1    10     1        46  54 367.853E+00
  1          382.9012590   1    12    21     5       190  57 954.874E+00
  1          382.9012605   3     9    22     6       233  60   1.547E+03
  1          382.9012610   2     1    10     2        78  57 645.719E+00
  1          382.9012825   6    66    13     2       119  53 451.796E+00
  1          382.9012890   5    29     8     1        40  52 221.445E+00
  1          382.9973310   1     9    27     6       190  58   1.450E+03
  1          382.9973310   2     2    18     5       127  59   1.396E+03
  1          382.9973325   3    13    27     8       240  62   2.403E+03
  1          382.9973545   6     2    16     4       178  55 788.757E+00
  1          382.9973610   5    29     9     1        43  54 361.430E+00
  1          385.4814140   1     6    23     4       173  57 943.276E+00
  1          385.4814155   3    13    22     6       196  60   1.539E+03
  1          385.4814160   2     1    11     4       140  56 880.495E+00
  1          385.4814415   6     2    12     2       116  53 440.364E+00
  1          385.4814440   5     2     8     1        40  53 229.152E+00
  1          385.5771620   1     6    27     6       194  58   1.504E+03
  1          385.5771635   3     6    26     8       240  61   2.403E+03
  1          385.5771650   2     2    16     5       124  59   1.219E+03
  1          385.5771865   6     1    18     4       174  55 799.512E+00
  1          385.5771900   5    17    10     1        45  54 378.626E+00
  1          385.6740290   1     3    23     5       191  56 984.511E+00
  1          385.6740305   3    13    21     6       200  59   1.531E+03
  1          385.6740320   2     2    10     2        77  58 689.269E+00
  1          385.6740535   6     1    13     2       119  53 465.713E+00
  1          385.6740600   5    14     8     1        42  52 231.599E+00
  1          385.7698520   1    13    27     6       194  58   1.514E+03
  1          385.7698520   2     5    18     6       191  59   1.500E+03
  1          385.7698535   3    10    27     8       237  61   2.420E+03
  1          385.7698765   6    69    17     4       174  55 795.229E+00
  1          385.7698800   5    17     9     1        45  54 382.680E+00
  1          385.8657530   1     9    23     4       173  57 945.453E+00
  1          385.8657545   3    13    22     6       196  60   1.537E+03
  1          385.8657580   2     1    12     2        75  55 581.118E+00
  1          385.8657765   6     1    13     2       120  53 474.061E+00
  1          385.8657830   5     1     7     1        43  53 237.781E+00
  1          385.9618140   1     5    26     6       196  58   1.550E+03
  1          385.9618185   3     9    25     8       236  61   2.406E+03
  1          385.9618190   2     1    15     7       250  59   1.628E+03
  1          385.9618405   6     4    17     3       119  55 722.221E+00
  1          385.9618440   5     1     9     1        59  54 391.892E+00
  1          386.0575890   1     9    23     5       190  57 984.041E+00
  1          386.0575905   3     9    22     6       199  59   1.560E+03
  1          386.0575910   2     1    10     3       111  57 775.339E+00
  1          386.0576125   6     1    14     2       119  54 463.009E+00
  1          386.0576190   5     1     8     1        40  52 218.020E+00
  1          386.1533060   1     9    27     6       190  58   1.497E+03
  1          386.1533075   3    13    26     7       196  62   2.332E+03
  1          386.1533080   2     1    15     4       125  59   1.236E+03
  1          386.1533295   6    66    18     4       178  55 815.175E+00
  1          386.1533330   5    32    10     1        43  54 370.775E+00
  1          388.6662900   1     9    23     5       193  57   1.012E+03
  1          388.6662915   3     9    22     5       151  60   1.514E+03
  1          388.6662920   2     1    11     3       108  57 757.497E+00
  1          388.6663135   6     1    14     2       119  53 478.294E+00
  1          388.6663170   5     1     8     1        43  52 250.180E+00
  1          388.7631720   1    12    27     6       196  59   1.587E+03
  1          388.7631765   3     9    26     8       236  61   2.433E+03
  1          388.7631770   2     1    15     5       125  59   1.299E+03
  1          388.7631985   6    66    18     4       178  55 832.724E+00
  1          388.7632020   5    32    10     1        43  54 374.413E+00
  1          388.8588970   1    15    23     5       193  57   1.029E+03
  1          388.8589015   3    16    21     6       192  59   1.537E+03
  1          388.8589020   2     1    13     4       125  57 944.446E+00
  1          388.8589235   6     1    14     3       122  54 484.700E+00
  1          388.8589270   5    20     8     1        43  52 256.466E+00
  1          388.9547240   1    12    27     6       196  59   1.580E+03
  1          388.9547285   3    13    25     8       236  61   2.420E+03
  1          388.9547290   2     1    16     5       125  58   1.296E+03
  1          388.9547505   6    66    18     4       181  55 835.089E+00
  1          388.9547540   5    32    10     2        59  54 398.469E+00
  1          389.0505690   1    12    23     5       190  57 999.754E+00
  1          389.0505705   3     9    21     5       151  59   1.515E+03
  1          389.0505710   2     1    10     2        78  58 672.442E+00
  1          389.0505925   6     1    14     2       119  54 469.697E+00
  1          389.0505960   5    20     8     1        43  52 244.982E+00
  1          389.1466890   1    12    28     6       196  59   1.595E+03
  1          389.1466935   3     9    24     8       236  61   2.437E+03
  1          389.1466940   2     1    13     4       125  58   1.153E+03
  1          389.1467155   6     1    17     3       122  55 747.987E+00
  1          389.1467190   5    29     9     1        43  54 376.211E+00
  1          389.2432650   1     6    22     4       162  56 950.180E+00
  1          389.2432665   3    13    21     6       193  59   1.538E+03
  1          389.2432680   2     2     9     2        80  58 677.848E+00
  1          389.2432895   6   114    12     3       122  53 484.646E+00
  1          389.2432960   5    14     8     1        42  53 241.905E+00
  1          389.3393020   1     6    27     6       190  58   1.530E+03
  1          389.3393020   2     5    17     6       187  58   1.587E+03
  1          389.3393035   3    13    25     7       199  61   2.376E+03
  1          389.3393255   6     2    18     4       181  55 842.184E+00
  1          389.3393320   5    29     9     1        43  54 374.991E+00
  1          391.7633220   1     6    24     5       190  57   1.026E+03
  1          391.7633235   3    13    22     5       152  60   1.526E+03
  1          391.7633240   2     1    11     3       122  56 807.967E+00
  1          391.7633495   6    62    13     2       115  53 457.387E+00
  1          391.7633520   5    29     8     1        40  53 230.213E+00
  1          391.8598320   1    12    28     6       196  59   1.620E+03
  1          391.8598365   3     9    24     8       236  61   2.461E+03
  1          391.8598370   2     1    14     8       250  59   1.675E+03
  1          391.8598585   6     1    17     3       122  55 751.997E+00
  1          391.8598620   5    29    10     1        43  54 377.562E+00
  1          391.9559150   1     6    23     5       190  56   1.023E+03
  1          391.9559165   3    13    21     6       199  60   1.563E+03
  1          391.9559180   2     2    12     4       124  58 983.047E+00
  1          391.9559425   6     2    12     2       116  53 461.231E+00
  1          391.9559450   5     2     8     1        40  52 229.010E+00
  1          392.0517350   1    12    28     6       196  59   1.624E+03
  1          392.0517395   3     9    25     8       236  61   2.455E+03
  1          392.0517400   2     1    19     7       243  59   1.598E+03
  1          392.0517615   6     1    18     3       122  55 754.734E+00
  1          392.0517650   5    29     9     2        59  54 413.661E+00
  1          392.1476050   1    12    23     5       190  57   1.029E+03
  1          392.1476065   3     9    21     6       192  59   1.555E+03
  1          392.1476070   2     1    11     3        78  58 676.789E+00
  1          392.1476285   6     1    13     3       119  54 486.485E+00
  1          392.1476320   5    20     8     1        45  52 257.726E+00
  1          392.2437020   1     6    26     6       193  58   1.573E+03
  1          392.2437020   2     5    18     5       127  58   1.308E+03
  1          392.2437035   3    13    24     7       199  61   2.407E+03
  1          392.2437255   6     2    18     4       181  55 848.992E+00
  1          392.2437320   5    29     9     1        43  54 377.783E+00
  1          392.3394510   1     9    23     5       193  57   1.040E+03
  1          392.3394525   3     9    22     5       151  60   1.531E+03
  1          392.3394530   2     1    11     4       125  58 897.653E+00
  1          392.3394745   6     1    14     2       119  54 485.879E+00
  1          392.3394780   5    29     8     1        43  52 253.492E+00
  1          392.4351870   1    15    27     6       196  58   1.625E+03
  1          392.4351915   3     9    25     8       236  61   2.454E+03
  1          392.4351920   2     1    15     7       250  59   1.602E+03
  1          392.4352135   6     1    18     4       174  55 830.043E+00
  1          392.4352170   5    17     9     1        45  54 397.562E+00
  1          394.8053030   1     9    23     5       190  57   1.036E+03
  1          394.8053045   3    13    22     6       196  60   1.565E+03
  1          394.8053050   2     1    11     4       125  57 868.927E+00
  1          394.8053305   6     2    13     2       115  53 464.558E+00
  1          394.8053330   5    29     8     1        40  53 239.862E+00
  1          394.9014260   1     6    28     6       193  59   1.588E+03
  1          394.9014275   3    13    25     7       199  62   2.418E+03
  1          394.9014280   2     1    19     4       125  59   1.275E+03
  1          394.9014495   6    66    19     3       120  55 753.966E+00
  1          394.9014530   5    32     9     1        43  55 384.499E+00
  1          394.9971700   1     6    23     5       193  57   1.043E+03
  1          394.9971715   3    13    21     5       152  60   1.535E+03
  1          394.9971720   2     1    14     4       128  57 870.372E+00
  1          394.9971935   6    66    13     3       119  54 492.781E+00
  1          394.9972000   5     1     8     1        40  52 234.536E+00
  1          395.0929330   1     9    28     6       193  59   1.605E+03
  1          395.0929345   3    13    23     8       236  62   2.464E+03
  1          395.0929350   2    21    17     6       188  58   1.512E+03
  1          395.0929565   6    66    19     4       178  55 853.687E+00
  1          395.0929600   5    32    10     1        43  54 387.330E+00
  1          395.1886860   1     9    24     5       190  57   1.037E+03
  1          395.1886860   2     2    15     4       130  58   1.004E+03
  1          395.1886875   3    13    21     6       196  59   1.575E+03
  1          395.1887135   6     2    12     2       115  53 463.071E+00
  1          395.1887160   5    29     8     1        40  53 239.626E+00
  1          395.2845430   1     9    28     6       193  59   1.597E+03
  1          395.2845445   3    13    25     8       236  61   2.458E+03
  1          395.2845450   2     1    16     4       125  59   1.244E+03
  1          395.2845665   6    66    19     3       122  55 768.605E+00
  1          395.2845700   5    32     9     1        43  54 380.247E+00
  1          395.3803850   1    12    23     4       161  57 982.190E+00
  1          395.3803865   3     9    21     6       195  59   1.569E+03
  1          395.3803870   2     1    11     2        77  58 671.901E+00
  1          395.3804085   6     1    12     3       122  54 506.381E+00
  1          395.3804120   5     1     8     1        45  53 268.792E+00
  1          395.4772740   1     9    28     6       193  59   1.595E+03
  1          395.4772755   3     9    24     8       236  61   2.452E+03
  1          395.4772760   2     1    17     5       125  58   1.296E+03
  1          395.4772975   6     1    19     4       154  56 819.170E+00
  1          395.4773010   5    29     9     2        59  54 428.786E+00
  1          397.8525760   1     6    23     5       190  56   1.057E+03
  1          397.8525785   3     5    21     6       195  59   1.586E+03
  1          397.8525810   2     1    10     2        78  57 593.636E+00
  1          397.8526005   6     1    13     3       119  53 493.630E+00
  1          397.8526070   5    14     8     1        42  52 251.180E+00
  1          397.9494410   1     9    28     6       193  59   1.621E+03
  1          397.9494410   2     2    16     6       190  59   1.563E+03
  1          397.9494425   3    13    24     8       236  62   2.474E+03
  1          397.9494645   6    66    18     3       119  55 754.521E+00
  1          397.9494680   5    32     9     1        43  54 388.297E+00
  1          398.0451850   1     6    23     5       190  57   1.058E+03
  1          398.0451865   3    13    21     6       196  59   1.592E+03
  1          398.0451900   2     1    11     2        78  56 545.687E+00
  1          398.0452125   6     2    12     2       116  53 473.152E+00
  1          398.0452160   5     1     8     1        42  53 250.830E+00
  1          398.1409300   1    15    28     7       196  59   1.667E+03
  1          398.1409345   3     9    23     8       236  61   2.470E+03
  1          398.1409350   2     1    15     5       125  60   1.291E+03
  1          398.1409565   6     1    18     4       177  55 860.644E+00
  1          398.1409600   5    17    10     1        45  54 407.744E+00
  1          398.2367860   1     9    24     5       193  57   1.068E+03
  1          398.2367875   3     9    21     6       192  60   1.580E+03
  1          398.2367880   2     1    12     2        78  58 691.641E+00
  1          398.2368095   6     1    14     3       119  54 491.189E+00
  1          398.2368130   5     1     8     1        43  52 252.167E+00
  1          398.3326460   1     9    28     6       193  59   1.623E+03
  1          398.3326475   3    13    24     8       236  61   2.473E+03
  1          398.3326480   2     1    15     8       250  59   1.763E+03
  1          398.3326695   6    66    19     4       178  55 871.570E+00
  1          398.3326760   5    29     9     1        40  55 373.354E+00
  1          398.4287220   1     6    24     5       190  56   1.058E+03
  1          398.4287235   3    13    21     6       199  59   1.597E+03
  1          398.4287270   2     3    11     3       105  57 647.406E+00
  1          398.4287465   6     1    13     3       119  53 495.208E+00
  1          398.4287530   5     1     8     1        42  53 250.263E+00
  1          398.5244640   1     6    28     6       190  58   1.622E+03
  1          398.5244655   3     6    23     7       196  61   2.431E+03
  1          398.5244670   2     2    16     6       184  59   1.425E+03
  1          398.5244885   6    69    18     4       177  55 867.353E+00
  1          398.5244920   5    17     9     1        45  54 406.516E+00
  1          400.9064650   1    15    24     5       175  57   1.063E+03
  1          400.9064695   3     9    21     6       195  59   1.595E+03
  1          400.9064700   2     1    11     4       160  58 919.470E+00
  1          400.9064915   6     1    14     3       122  53 512.331E+00
  1          400.9064980   5    14     7     1        42  53 253.123E+00
  1          401.0025250   1     6    27     6       190  58   1.631E+03
  1          401.0025265   3    13    24     7       199  61   2.447E+03
  1          401.0025280   2     2    16     6       184  59   1.396E+03
  1          401.0025485   6    70    18     4       181  55 882.042E+00
  1          401.0025530   5    17     9     1        45  54 404.967E+00
  1          401.0982990   1    13    24     5       190  57   1.071E+03
  1          401.0983020   2     1    11     2        74  58 559.848E+00
  1          401.0983035   3     7    20     6       193  59   1.549E+03
  1          401.0983235   6    69    12     3       119  53 499.998E+00
  1          401.0983300   5    14     7     1        42  53 247.612E+00
  1          401.1951340   1    15    27     7       196  59   1.687E+03
  1          401.1951385   3     9    24     7       195  61   2.429E+03
  1          401.1951390   2     5    16     3        77  59 989.954E+00
  1          401.1951605   6    62    19     4       177  55 866.405E+00
  1          401.1951640   5    17     9     1        45  54 408.857E+00
  1          401.2908850   1     6    25     5       190  57   1.065E+03
  1          401.2908850   2     5    13     3        83  57 701.233E+00
  1          401.2908865   3    13    20     6       199  60   1.600E+03
  1          401.2909125   6     2    13     2       115  53 477.862E+00
  1          401.2909150   5    29     8     1        43  53 259.733E+00
  1          401.3867090   1     9    28     6       193  59   1.647E+03
  1          401.3867105   3    13    24     7       199  62   2.458E+03
