C:\Users\USER\Desktop\all tests\Wang-04-15\1\1-hits.TXT
C:\Users\USER\Desktop\all tests\Wang-04-15\1\1-hits.TXT
Express-8 (r) Location Version 
 Version V5.94

4/20/2026, 12:13:47

128            0.0000000		Acquisition Running
 ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP  ABS-ENERGY
  1          797.5517865   1     1    11     0        33  50 138.641E+00
  1          797.5518300   6     1     6     0        33  49 125.746E+00
  1          797.5518380   5     1     3     0        69  46  52.064E+00
  1          797.6479675   3     1     1     0         1  47   0.000E+00
  1          797.6479695   1     1     8     0        27  48  73.701E+00
  1          797.6480140   6     1     5     0        29  48  71.633E+00
  1          797.7436505   3     1     3     0         8  48  25.334E+00
  1          797.7436535   1     1    12     1        36  50 151.889E+00
  1          797.7437000   6     1     7     0        33  49 126.114E+00
  1          797.8397715   3     1     1     0         1  46   0.000E+00
  1          797.8397745   1     1     8     0        30  48  81.944E+00
  1          797.8398280   6     1     4     0        23  47  51.671E+00
  1          797.9351925   3     1     2     0         4  47  11.417E+00
  1          797.9351945   1     1    11     0        30  50 128.111E+00
  1          797.9352380   6     1     7     0        33  49 128.822E+00
  1          797.9352460   5     1     2     0        72  46  57.431E+00
  1          800.3582825   1     1     8     0        27  48  74.451E+00
  1          800.3583330   6     1     4     0        26  47  63.479E+00
  1          800.4551205   1     1    11     0        33  50 135.417E+00
  1          800.4551215   3     1     2     0         1  45   0.000E+00
  1          800.4551600   6     1     7     0        37  50 139.343E+00
  1          800.5512095   3     1     2     0         1  45   0.000E+00
  1          800.5512125   1     1     8     0        30  48  83.230E+00
  1          800.5512660   6     1     4     0        23  47  51.495E+00
  1          800.6469275   1     1    11     1        36  51 151.161E+00
  1          800.6469275   3     1     3     0         5  47  12.216E+00
  1          800.6469740   6     1     7     0        33  50 128.148E+00
  1          800.7426765   3     1     1     0         1  45   0.000E+00
  1          800.7426875   1     1     6     0        10  47  31.279E+00
  1          800.7427260   6     1     5     0        26  48  65.620E+00
  1          800.7427300   5     1     1     0         1  45   0.000E+00
  1          800.8384975   1     1    11     1        59  49 213.976E+00
  1          800.8385005   3     1     2     0         4  47  10.411E+00
  1          800.8385470   6     1     7     0        33  50 129.310E+00
  1          800.8385540   5     1     3     0         1  47   0.000E+00
  1          800.9343475   3     1     2     0         1  45   0.000E+00
  1          800.9343505   1     1     8     0        18  48  55.753E+00
  1          800.9343970   6     1     6     0        26  48  63.918E+00
  1          800.9344010   5     1     1     0         1  45   0.000E+00
  1          801.0311785   3     1     3     0         7  47  19.314E+00
  1          801.0311815   1     1    11     1        36  51 152.475E+00
  1          801.0312240   6     1     7     0        37  50 140.249E+00
  1          801.0312820   5     1     3     0         1  47   0.000E+00
  1          803.5082115   1     1     8     0        30  48  84.390E+00
  1          803.5082620   6     1     4     0        26  47  63.180E+00
  1          803.6050425   3     1     2     0         5  47  13.516E+00
  1          803.6050455   1     1    11     0        33  50 138.196E+00
  1          803.6050890   6     1     7     0        36  50 139.515E+00
  1          803.6051430   5     1     3     0         1  47   0.000E+00
  1          803.7018875   3     1     2     0         1  45   0.000E+00
  1          803.7018905   1     1     7     0        30  48  83.732E+00
  1          803.7019620   6     1     2     0         8  48  19.484E+00
  1          803.7980145   3     1     2     0         5  48  14.105E+00
  1          803.7980175   1     1    11     1        59  50 203.262E+00
  1          803.7980610   6     1     6     0        36  50 138.228E+00
  1          803.7981150   5     1     3     0         1  47   0.000E+00
  1          803.8937705   1     1     5     0        10  47  30.935E+00
  1          803.8938090   6     1     6     0        26  48  64.710E+00
  1          803.8938130   5     1     1     0         1  45   0.000E+00
  1          803.9894945   1     1    11     1        56  50 203.836E+00
  1          803.9894975   3     1     3     0         4  47  10.916E+00
  1          803.9895470   6     1     6     0        29  50 118.480E+00
  1          803.9895480   5     1     3     0        75  47  70.695E+00
  1          804.0853025   1     1     7     0        10  48  31.555E+00
  1          804.0853470   6     1     5     0        26  48  64.964E+00
  1          804.0853480   5     1     1     0         1  45   0.000E+00
  1          804.1819095   1     1    12     1        59  50 212.250E+00
  1          804.1819095   3     1     3     0         4  47   9.874E+00
  1          804.1819620   6     1     6     0        33  50 127.202E+00
  1          804.1819660   5     1     2     0         1  48   0.000E+00
  1          806.6731295   1     1     9     0        30  48  83.518E+00
  1          806.6731800   6     1     4     0        26  48  66.812E+00
  1          806.7689545   3     1     2     0         8  49  26.016E+00
  1          806.7689575   1     1    11     1        56  50 202.215E+00
  1          806.7690040   6     1     7     1        36  50 141.916E+00
  1          806.7690110   5     1     4     0         1  48   0.000E+00
  1          806.8658185   3     1     1     0         1  45   0.000E+00
  1          806.8658215   1     1     8     0        30  49  84.220E+00
  1          806.8658680   6     1     5     0        30  49  78.574E+00
  1          806.9616345   1     1    10     0        33  50 134.698E+00
  1          806.9616355   3     1     2     0         1  45   0.000E+00
  1          806.9616780   6     1     7     1        36  50 142.689E+00
  1          806.9617320   5     1     3     0         1  47   0.000E+00
  1          807.0574935   3     1     1     0         1  45   0.000E+00
  1          807.0575045   1     1     5     0        10  48  31.753E+00
  1          807.0575430   6     1     6     0        29  47  75.062E+00
  1          807.0575470   5     1     1     0         1  45   0.000E+00
  1          807.1535315   1     1    10     1        48  50 173.470E+00
  1          807.1535325   3     1     2     0         1  46   0.000E+00
  1          807.1535750   6     1     7     0        33  49 135.373E+00
  1          807.1535830   5     1     3     0        72  47  60.843E+00
  1          807.2492775   3     1     1     0         1  46   0.000E+00
  1          807.2492885   1     1     5     0        10  47  31.859E+00
  1          807.2493270   6     1     6     0        29  48  75.585E+00
  1          807.2493310   5     1     1     0         1  45   0.000E+00
  1          807.3450365   3     1     3     0         7  48  21.505E+00
  1          807.3450395   1     1    11     1        59  50 211.293E+00
  1          807.3450890   6     1     7     0        33  50 130.929E+00
  1          807.3450930   5     1     4     0         1  46   0.000E+00
  1          809.8610065   1     1     6     0        42  48  96.061E+00
  1          809.8610480   6     1     4     0        26  48  66.027E+00
  1          809.9578215   3     1     3     0         4  47   8.741E+00
  1          809.9578245   1     1    11     1        56  50 201.922E+00
  1          809.9578710   6     1     7     1        36  50 144.993E+00
  1          809.9578780   5     1     3     0        72  47  62.895E+00
  1          810.0546685   1     1     9     0        21  48  63.342E+00
  1          810.0546685   3     1     2     0         1  48   0.000E+00
  1          810.0547180   6     1     6     0        26  49  67.880E+00
  1          810.0547220   5     1     1     0         1  46   0.000E+00
  1          810.1505285   1     1    11     0        33  50 137.768E+00
  1          810.1505295   3     1     2     0         4  45   7.167E+00
  1          810.1505680   6     1     8     1        40  50 157.084E+00
  1          810.2466105   1     1     7     0        30  49  82.865E+00
  1          810.2466115   3     1     1     0         1  45   0.000E+00
  1          810.2466640   6     1     5     0        23  48  56.403E+00
  1          810.3423435   1     1    12     1        56  49 205.861E+00
  1          810.3423465   3     1     2     0         4  48  12.006E+00
  1          810.3423920   6     1     7     0        33  50 135.560E+00
  1          810.3424000   5     1     2     0        72  46  62.034E+00
  1          810.4380905   3     1     2     0         1  45   0.000E+00
  1          810.4380935   1     1     7     0        30  48  85.890E+00
  1          810.4381400   6     1     6     0        29  48  75.917E+00
  1          810.4381440   5     1     1     0         1  45   0.000E+00
  1          810.5346895   1     1    12     1        56  50 206.620E+00
  1          810.5346925   3     1     3     0         4  47  10.655E+00
  1          810.5347380   6     1     7     0        33  50 135.669E+00
  1          810.5347460   5     1     2     0        69  46  54.517E+00
  1          813.0418625   3     1     2     0         1  46   0.000E+00
  1          813.0418655   1     1     8     0        30  49  83.284E+00
  1          813.0419120   6     1     6     0        26  49  70.419E+00
  1          813.0419160   5     1     1     0         1  46   0.000E+00
  1          813.1386925   3     1     2     0         4  48  13.043E+00
  1          813.1386985   1     1    11     1        56  50 197.342E+00
  1          813.1387450   6     1     6     0        33  50 133.560E+00
  1          813.1387490   5     1     4     0         1  47   0.000E+00
  1          813.2345435   1     1     8     0        27  49  75.984E+00
  1          813.2345445   3     1     1     0         1  45   0.000E+00
  1          813.2345870   6     1     5     0        33  49  91.110E+00
  1          813.3306795   1     1    12     1        56  50 203.490E+00
  1          813.3306825   3     1     2     0         4  47  11.402E+00
  1          813.3307280   6     1     8     1        70  50 190.029E+00
  1          813.3307360   5     1     3     0        72  46  62.969E+00
  1          813.4264075   3     1     1     0         1  45   0.000E+00
  1          813.4264185   1     1     5     0        10  48  32.686E+00
  1          813.4264570   6     1     6     0        29  48  79.130E+00
  1          813.4264610   5     1     1     0         1  45   0.000E+00
  1          813.5221505   3     1     3     0         7  47  19.810E+00
  1          813.5221535   1     1    11     1        59  50 211.683E+00
  1          813.5221990   6     1     8     1        37  50 154.182E+00
  1          813.5222070   5     1     3     0        72  46  62.454E+00
  1          813.6179265   1     1     7     0        30  48  85.518E+00
  1          813.6179730   6     1     5     0        26  49  68.985E+00
  1          813.6179770   5     1     1     0         1  45   0.000E+00
  1          813.7137765   3     1     3     0         5  47  11.547E+00
  1          813.7137795   1     1    10     0        33  50 135.574E+00
  1          813.7138230   6     1     7     1        36  50 146.456E+00
  1          813.7138300   5     1     4     0         1  48   0.000E+00
  1          816.1947805   1     1     8     0        21  48  65.310E+00
  1          816.1948300   6     1     6     0        29  48  81.656E+00
  1          816.1948340   5     1     2     0         1  45   0.000E+00
  1          816.2916235   1     1    11     0        33  50 140.374E+00
  1          816.2916245   3     1     2     0         1  46   0.000E+00
  1          816.2916670   6     1     7     1        36  51 151.009E+00
  1          816.2916740   5     1     4     0         1  47   0.000E+00
  1          816.3877565   1     1     7     0         7  48  22.472E+00
  1          816.3877980   6     1     5     0        26  48  70.041E+00
  1          816.4834715   3     1     3     0         8  48  22.883E+00
  1          816.4834745   1     1    11     1        36  51 151.945E+00
  1          816.4835210   6     1     9     1        53  51 171.457E+00
  1          816.4835280   5     1     3     0        72  48  64.595E+00
  1          816.5791895   1     1     7     0         7  49  24.502E+00
  1          816.5792310   6     1     4     0        26  49  69.016E+00
  1          816.6750225   3     1     3     0         7  48  22.671E+00
  1          816.6750255   1     1    11     1        36  50 152.582E+00
  1          816.6750750   6     1     7     0        33  50 136.419E+00
  1          816.6750760   5     1     4     0        75  47  75.121E+00
  1          816.7710005   1     1     7     0        27  48  75.003E+00
  1          816.7710015   3     1     1     0         4  47  10.325E+00
  1          816.7710470   6     1     5     0        30  48  82.947E+00
  1          816.8669665   3     1     3     0        11  48  31.196E+00
  1          816.8669725   1     1    11     0        33  50 136.736E+00
  1          816.8670160   6     1     7     1        36  51 150.084E+00
  1          816.8670230   5     1     4     0         1  47   0.000E+00
  1          819.3057915   1     1     9     0        30  49  84.277E+00
  1          819.3058380   6     1     5     0        33  49  91.441E+00
  1          819.3058420   5     1     1     0         1  46   0.000E+00
  1          819.4026155   1     1    12     1        59  50 211.412E+00
  1          819.4026185   3     1     2     0         4  50  16.789E+00
  1          819.4026640   6     1     8     1        70  50 195.127E+00
  1          819.4026720   5     1     4     0        69  47  58.984E+00
  1          819.4984615   3     1     2     0         1  45   0.000E+00
  1          819.4984725   1     1     5     0        10  47  30.603E+00
  1          819.4985110   6     1     6     0        29  48  80.455E+00
  1          819.5945275   1     1    11     0        33  50 137.695E+00
  1          819.5945285   3     1     2     0         1  45   0.000E+00
  1          819.5945710   6     1     8     1        36  51 153.500E+00
  1          819.5945780   5     1     4     0         1  48   0.000E+00
  1          819.6902945   3     1     2     0         1  45   0.000E+00
  1          819.6903085   1     1     5     0        39  48  84.465E+00
  1          819.6903440   6     1     6     0        29  49  82.981E+00
  1          819.7860085   3     1     2     0         4  49  12.523E+00
  1          819.7860145   1     1    11     0        33  51 137.692E+00
  1          819.7860610   6     1     8     1        70  51 186.153E+00
  1          819.7860650   5     1     4     0        72  47  67.766E+00
  1          819.8818455   1     1     8     0        33  49  95.658E+00
  1          819.8818950   6     1     6     0        29  49  82.089E+00
  1          819.8818990   5     1     1     0         1  46   0.000E+00
  1          819.9776845   1     1    10     1        51  50 182.978E+00
  1          819.9776855   3     1     1     0         1  45   0.000E+00
  1          819.9777240   6     1     9     1        40  51 164.648E+00
  1          819.9777820   5     1     4     0         1  47   0.000E+00
  1          822.4460185   1     1     7     0        10  48  32.871E+00
  1          822.4460630   6     1     4     0        26  49  72.748E+00
  1          822.5417255   1     1    13     1        56  50 208.023E+00
  1          822.5417285   3     1     2     0         4  47  11.276E+00
  1          822.5417700   6     1     9     1        37  50 160.055E+00
  1          822.5418500   5     1     2     0         1  47   0.000E+00
  1          822.6375415   1     1     8     0        24  49  67.711E+00
  1          822.6375820   6     1     6     0        36  49 103.934E+00
  1          822.6375890   5     1     2     0         1  46   0.000E+00
  1          822.7332425   1     1    12     1        56  49 204.875E+00
  1          822.7332455   3     1     2     0         4  46   8.697E+00
  1          822.7332870   6     1     9     1        74  50 214.594E+00
  1          822.8291045   1     1     9     0        21  49  66.353E+00
  1          822.8291570   6     1     6     0        26  49  75.893E+00
  1          822.8291580   5     1     2     0         1  45   0.000E+00
  1          822.9249565   1     1    13     1        59  50 211.189E+00
  1          822.9249625   3     1     2     0         4  47   9.746E+00
  1          822.9250040   6     1     8     1        74  50 215.218E+00
  1          822.9250160   5     1     4     0         1  48   0.000E+00
  1          823.0218135   1     1     8     0        27  48  76.021E+00
  1          823.0218570   6     1     5     0        33  49  95.206E+00
  1          823.0218610   5     1     2     0         1  47   0.000E+00
  1          823.1178765   3     1     3     0         7  47  20.789E+00
  1          823.1178795   1     1    12     1        70  50 228.382E+00
  1          823.1179250   6     1     8     1        74  50 209.388E+00
  1          823.1179330   5     1     4     0        78  47  81.619E+00
  1          825.6064565   3     1     1     0         1  45   0.000E+00
  1          825.6064675   1     1     7     0        10  48  33.409E+00
  1          825.6065020   6     1     5     0        33  48  96.533E+00
  1          825.7024715   1     1    10     0        33  50 138.962E+00
  1          825.7024725   3     1     2     0         1  45   0.000E+00
  1          825.7025110   6     1     8     1        40  51 171.852E+00
  1          825.7025220   5     1     4     0        72  47  69.279E+00
  1          825.7983245   1     1     6     0        10  48  33.452E+00
  1          825.7983590   6     1     6     0        33  48  96.984E+00
  1          825.8944355   1     1    12     0        33  51 139.846E+00
  1          825.8944365   3     1     2     0         1  45   0.000E+00
  1          825.8944790   6     1     8     1        73  51 211.323E+00
  1          825.8944860   5     1     5     0         1  47   0.000E+00
  1          825.9902075   1     1     8     0        30  49  85.061E+00
  1          825.9902540   6     1     7     0        29  49  86.155E+00
  1          825.9902580   5     1     1     0        69  45  38.651E+00
  1          826.0859165   3     1     3     0         8  48  22.554E+00
  1          826.0859225   1     1    10     1        73  50 222.445E+00
  1          826.0859660   6     1     8     1        53  50 180.775E+00
  1          826.0859730   5     1     5     0        72  48  67.509E+00
  1          826.1816985   3     1     1     0         1  45   0.000E+00
  1          826.1817095   1     1     5     0        10  47  31.860E+00
  1          826.1817510   6     1     5     0        26  48  73.111E+00
  1          826.2775475   3     1     2     0         5  48  13.850E+00
  1          826.2775505   1     1    11     1        59  51 202.587E+00
  1          826.2775930   6     1     8     1        74  51 216.446E+00
  1          826.2776010   5     1     4     0        78  47  82.125E+00
  1          828.7495265   1     1     7     0        10  48  32.472E+00
  1          828.7495650   6     1     6     0        29  48  85.834E+00
  1          828.8456005   3     1     2     0         8  48  25.329E+00
  1          828.8456065   1     1    10     0        33  51 137.065E+00
  1          828.8456490   6     2     8     1        74  51 219.853E+00
  1          828.8456540   5     1     5     1        81  48  95.737E+00
  1          828.9424545   1     1     8     0        30  49  85.343E+00
  1          828.9425010   6     1     6     0        29  49  88.201E+00
  1          828.9425050   5     1     2     0        69  45  40.026E+00
  1          829.0381935   1     1    12     1        59  50 213.415E+00
  1          829.0381935   3     1     2     0         5  47  11.772E+00
  1          829.0382390   6     1     9     1        74  50 220.648E+00
  1          829.0382470   5     1     5     0        72  48  70.392E+00
  1          829.1339525   1     1     6     0        10  48  33.767E+00
  1          829.1339830   6     1     6     0        37  49 106.887E+00
  1          829.2298155   1     1    13     1        62  50 220.375E+00
  1          829.2298155   3     1     3     0         7  48  21.447E+00
  1          829.2298640   6     1     9     1        70  50 208.553E+00
  1          829.2298720   5     1     5     0        69  48  60.886E+00
  1          829.3256345   3     1     2     0         1  45   0.000E+00
  1          829.3256375   1     1     7     0        30  49  85.714E+00
  1          829.3256840   6     1     6     0        29  49  87.129E+00
  1          829.3256880   5     1     2     0        69  45  38.884E+00
  1          829.4217275   3     1     3     0         8  48  24.645E+00
  1          829.4217335   1     1    10     0        33  51 138.416E+00
  1          829.4217760   6     2     9     1        74  51 219.726E+00
  1          829.4217810   5     1     5     1        81  48  95.956E+00
  1          831.9094835   1     1     9     0        16  49  49.295E+00
  1          831.9094845   3     1     1     0         1  45   0.000E+00
  1          831.9095300   6     1     6     0        29  49  87.426E+00
  1          831.9095340   5     1     2     0         1  46   0.000E+00
  1          832.0053435   1     1    10     0        33  51 140.969E+00
  1          832.0053445   3     1     2     0         1  46   0.000E+00
  1          832.0053860   6     1     9     1        74  50 222.216E+00
  1          832.0053910   5     1     4     1        81  48  98.236E+00
  1          832.1014175   3     1     2     0         1  46   0.000E+00
  1          832.1014205   1     1     7     0        30  49  86.536E+00
  1          832.1014670   6     1     6     0        29  48  84.981E+00
  1          832.1014710   5     1     2     0        69  45  40.405E+00
  1          832.1971985   3     1     3     0         8  48  22.608E+00
  1          832.1972015   1     1    11     1        73  51 234.114E+00
  1          832.1972470   6     1    10     1        74  50 223.188E+00
  1          832.1972520   5     1     4     0        75  48  83.786E+00
  1          832.2929155   1     1     6     0        10  48  33.950E+00
  1          832.2929500   6     1     7     0        36  48 109.272E+00
  1          832.3887005   3     1     3     0         8  48  27.432E+00
  1          832.3887035   1     1    12     1        36  51 154.155E+00
  1          832.3887490   6     1    10     1        74  50 225.031E+00
  1          832.3887540   5     1     5     1        81  48  96.613E+00
  1          832.4853615   1     1     8     0        30  49  87.970E+00
  1          832.4854080   6     1     7     0        29  49  84.695E+00
  1          832.4854120   5     1     2     0         1  45   0.000E+00
  1          832.5814005   1     1    12     1        36  51 155.172E+00
  1          832.5814005   3     1     2     0         1  48   0.000E+00
  1          832.5814460   6     1    10     1        74  50 221.170E+00
  1          832.5814510   5     1     5     1        81  49  99.152E+00
  1          835.0525695   3     1     1     0         1  45   0.000E+00
  1          835.0525805   1     1     7     0         7  49  24.766E+00
  1          835.0526150   6     1     6     0        36  49 110.334E+00
  1          835.0526220   5     1     1     0         1  46   0.000E+00
  1          835.1494275   1     1    12     1        59  50 216.775E+00
  1          835.1494275   3     1     3     0         7  49  22.968E+00
  1          835.1494720   6     1    10     1        74  51 230.762E+00
  1          835.2451985   3     1     2     0         1  46   0.000E+00
  1          835.2452015   1     1     9     0        30  49  86.361E+00
  1          835.2452480   6     1     7     0        29  49  88.265E+00
  1          835.2452520   5     1     2     0         1  45   0.000E+00
  1          835.3409495   1     1    10     0        33  51 140.019E+00
  1          835.3409505   3     1     1     0         4  45   7.121E+00
  1          835.3409960   6     1     9     1        70  51 209.717E+00
  1          835.3409970   5     1     4     1        81  48  98.609E+00
  1          835.4368335   1     1     8     0        30  49  87.791E+00
  1          835.4368760   6     1     7     0        33  48  99.937E+00
  1          835.4368840   5     1     2     0         1  45   0.000E+00
  1          835.5326355   1     1    12     1        56  50 206.544E+00
  1          835.5326445   3     1     2     0         1  46   0.000E+00
  1          835.5326860   6     2     9     1        74  51 227.982E+00
  1          835.5326940   5     1     5     0        72  48  72.420E+00
  1          835.6287185   3     1     1     0         1  45   0.000E+00
  1          835.6287265   1     1     6     0         7  48  23.488E+00
  1          835.6287640   6     1     7     0        33  49  97.503E+00
  1          835.6287680   5     1     2     0         1  46   0.000E+00
  1          835.7244755   1     1    10     1        56  49 203.179E+00
  1          835.7244755   3     1     3     0         4  47  11.654E+00
  1          835.7245170   6     1    10     1        74  51 233.623E+00
  1          835.7245280   5     1     5     0        72  48  73.483E+00
  1          838.1774095   1     1     9     0        30  49  88.313E+00
  1          838.1774560   6     1     6     1        70  49 139.097E+00
  1          838.2734815   1     1    11     0        30  51 132.236E+00
  1          838.2734825   3     1     1     0         1  45   0.000E+00
  1          838.2735240   6     2    10     1        74  51 231.599E+00
  1          838.2735290   5     1     5     1        81  48 101.080E+00
  1          838.3692245   3     1     2     0         1  46   0.000E+00
  1          838.3692355   1     1     6     0        10  48  32.638E+00
  1          838.3692730   6     1     6     0        33  49  98.804E+00
  1          838.3692770   5     1     2     0         1  46   0.000E+00
  1          838.4649855   3     1     2     0         5  47  12.565E+00
  1          838.4649885   1     1    12     0        33  51 143.016E+00
  1          838.4650310   6     1    10     1        74  51 231.394E+00
  1          838.4650360   5     1     5     1        81  48 101.281E+00
  1          838.5607705   1     1     8     0        30  49  90.047E+00
  1          838.5608170   6     1     6     0        29  49  90.864E+00
  1          838.5608210   5     1     1     0        69  46  44.032E+00
  1          838.6565995   1     1    13     1        59  50 215.451E+00
  1          838.6566055   3     1     2     0         4  48  11.982E+00
  1          838.6566470   6     1     9     1        77  51 242.936E+00
  1          838.6566580   5     1     5     1        78  47  90.190E+00
  1          838.7532625   1     1     6     0         7  48  25.081E+00
  1          838.7532970   6     1     7     0        36  49 109.425E+00
  1          838.7533040   5     1     2     0         1  46   0.000E+00
  1          838.8493185   1     1    14     1        59  50 211.921E+00
  1          838.8493245   3     1     2     0         4  46   9.226E+00
  1          838.8493660   6     1     9     1        77  51 241.126E+00
  1          838.8493770   5     1     4     0         1  48   0.000E+00
  1          841.2881705   1     1     8     1        53  48 130.419E+00
  1          841.2881705   3     1     2     0         1  45   0.000E+00
  1          841.2882120   6     1     7     0        40  49 120.469E+00
  1          841.3842125   1     1    14     1        59  50 214.792E+00
  1          841.3842185   3     1     3     0         4  47  10.170E+00
  1          841.3842600   6     1     9     1        77  51 249.864E+00
  1          841.3842710   5     1     5     0        72  47  73.547E+00
  1          841.4810745   1     1     6     0         7  48  25.069E+00
  1          841.4811120   6     1     7     0        33  49 102.595E+00
  1          841.4811160   5     1     1     0         1  47   0.000E+00
  1          841.5771905   3     1     2     0         8  47  23.027E+00
  1          841.5771965   1     1    12     1        56  51 197.859E+00
  1          841.5772350   6     1     9     1        78  50 247.025E+00
  1          841.5773120   5     1     3     0         1  48   0.000E+00
  1          841.6729305   3     1     1     0         1  45   0.000E+00
  1          841.6729445   1     1     5     0        19  48  50.834E+00
  1          841.6729720   6     1     8     0        40  49 120.014E+00
  1          841.7686665   1     1    13     1        65  50 231.271E+00
  1          841.7686725   3     1     3     0         4  46   9.328E+00
  1          841.7687140   6     1     9     1        74  51 240.262E+00
  1          841.7687250   5     1     4     0         1  48   0.000E+00
  1          841.8644695   3     1     1     0         1  45   0.000E+00
  1          841.8644725   1     1     7     0        30  49  85.962E+00
  1          841.8645150   6     1     7     1        70  49 146.546E+00
  1          841.9602985   3     1     2     0         7  48  22.906E+00
  1          841.9603015   1     1    11     1        73  50 231.768E+00
  1          841.9603390   6     1    11     1        78  51 248.327E+00
  1          841.9604010   5     1     4     0         1  48   0.000E+00
  1          844.3644515   1     1     8     0        30  49  88.532E+00
  1          844.3644525   3     1     1     0         1  45   0.000E+00
  1          844.3644940   6     1     8     1        70  49 149.343E+00
  1          844.3645020   5     1     2     0         1  45   0.000E+00
  1          844.4613085   3     1     2     0         4  48  12.830E+00
  1          844.4613115   1     1    13     1        59  51 212.743E+00
  1          844.4613490   6     1    10     1        82  51 261.018E+00
  1          844.5571145   3     1     1     0         4  46   8.485E+00
  1          844.5571225   1     1     8     0        10  49  34.660E+00
  1          844.5571630   6     1     7     0        29  49  92.209E+00
  1          844.5571670   5     1     2     0        69  46  43.996E+00
  1          844.6530025   1     1    13     1        65  50 231.066E+00
  1          844.6530055   3     1     2     0         7  48  19.808E+00
  1          844.6530460   6     1    11     1        81  51 259.162E+00
  1          844.6530610   5     1     5     0        75  48  80.696E+00
  1          844.7488085   3     1     1     0         1  45   0.000E+00
  1          844.7488195   1     1     6     0        42  48  97.167E+00
  1          844.7488500   6     1     7     0        40  49 124.487E+00
  1          844.7488610   5     1     2     0         1  47   0.000E+00
  1          844.8448715   1     1    11     0        33  51 141.087E+00
  1          844.8448725   3     1     2     0         1  45   0.000E+00
  1          844.8449100   6     1    11     1        78  50 252.285E+00
  1          844.8449220   5     1     4     0        72  48  74.026E+00
  1          844.9405955   3     1     1     0         1  45   0.000E+00
  1          844.9406005   1     1     7     0        10  48  32.205E+00
  1          844.9406380   6     1     7     0        33  50 106.562E+00
  1          844.9406450   5     1     1     0        69  46  43.694E+00
  1          845.0374555   1     1    14     1        59  50 217.359E+00
  1          845.0374615   3     1     2     0         4  47  10.732E+00
  1          845.0375030   6     1    10     1        77  51 248.396E+00
  1          845.0375140   5     1     4     1        78  47  88.629E+00
  1          847.4155245   3     1     1     0         1  47   0.000E+00
  1          847.4155355   1     1     6     0        10  48  35.014E+00
  1          847.4155730   6     1     7     0        33  49 100.888E+00
  1          847.4155770   5     1     1     0         1  46   0.000E+00
  1          847.5115725   1     1    13     1        65  50 228.250E+00
  1          847.5115755   3     1     3     0         4  47   9.141E+00
  1          847.5116200   6     1     9     1        77  51 253.614E+00
  1          847.5116310   5     1     5     0        72  48  75.548E+00
  1          847.6073295   1     1     8     0        30  49  87.049E+00
  1          847.6073720   6     1     7     1        70  49 149.009E+00
  1          847.7030625   1     1    13     1        59  50 217.114E+00
  1          847.7030655   3     1     2     0         4  47  11.615E+00
  1          847.7031070   6     1    11     1        77  51 255.839E+00
  1          847.7031150   5     1     4     1        81  48 101.174E+00
  1          847.7989105   1     1     6     0        10  48  36.159E+00
  1          847.7989480   6     1     7     0        30  50  95.910E+00
  1          847.7989520   5     1     1     0         1  46   0.000E+00
  1          847.8947595   3     1     2     0         1  46   0.000E+00
  1          847.8947645   1     1    10     1        45  50 160.679E+00
  1          847.8947980   6     1    11     1        77  51 258.097E+00
  1          847.8948060   5     1     5     1        81  48 102.228E+00
  1          847.9908765   1     1     7     0         4  49  12.742E+00
  1          847.9909110   6     1     7     0        29  50  94.254E+00
  1          847.9909150   5     1     2     0        69  46  43.756E+00
  1          848.0874015   1     1    12     0        30  50 132.507E+00
  1          848.0874025   3     1     1     0         4  45   7.001E+00
  1          848.0874440   6     1    10     1        74  51 241.735E+00
  1          848.0874520   5     1     5     0        69  48  64.419E+00
  1          850.4304765   3     1     2     0         1  46   0.000E+00
  1          850.4304875   1     1     7     0        10  48  35.107E+00
  1          850.4305250   6     1     7     0        29  49  93.273E+00
  1          850.4305290   5     1     2     0         1  45   0.000E+00
  1          850.5265065   1     1    11     1        56  50 203.915E+00
  1          850.5265065   3     1     2     0         1  47   0.000E+00
  1          850.5265480   6     1    11     1        77  51 263.944E+00
  1          850.5265590   5     1     5     0        72  48  76.110E+00
  1          850.6223635   1     1     7     0         7  49  24.906E+00
  1          850.6223970   6     1     7     1        70  49 156.589E+00
  1          850.6224050   5     1     2     0         1  46   0.000E+00
  1          850.7184095   1     1    13     1        62  50 221.471E+00
  1          850.7184125   3     1     2     0         7  48  24.853E+00
  1          850.7184570   6     1    11     1        77  52 261.579E+00
  1          850.7184680   5     1     5     1        78  47  89.678E+00
  1          850.8141655   3     1     2     0         1  45   0.000E+00
  1          850.8141685   1     1     8     0        30  49  88.063E+00
  1          850.8142110   6     1     8     1        70  49 154.836E+00
  1          850.9099175   1     1    13     1        59  50 214.078E+00
  1          850.9099265   3     1     2     0         1  46   0.000E+00
  1          850.9099680   6     1    10     1        74  51 248.469E+00
  1          850.9099730   5     1     5     0        72  49  79.834E+00
  1          851.0057425   1     1     8     0        10  48  33.728E+00
  1          851.0057790   6     1     8     1        74  49 164.051E+00
  1          851.0057870   5     1     2     0        69  46  42.534E+00
  1          851.1015675   1     1    13     1        38  50 164.713E+00
  1          851.1015765   3     1     1     0         1  45   0.000E+00
  1          851.1016180   6     1    10     1        74  50 253.832E+00
