SOURCE FILE NAME: C:\Users\USER\Desktop\all tests\Wang-04-15\04-15.DTA
DATE: Wednesday, April 15, 2026
TIME: 17:03:41
SAMPLE INTERVAL (Seconds):   0.0000010000
SIGNAL UNITS: volts
TIME UNITS: Seconds
DATA TYPE: WAVEFORM
NUMBER OF DATA POINTS PER WAVEFORM: 1024
CHANNEL NUMBER: 3
HIT NUMBER: 6804
TIME OF TEST: 1571.2551215

-0.00025600,  0.00000000
-0.00025500,  0.00000000
-0.00025400,  0.00000000
-0.00025300,  0.00000000
-0.00025200,  0.00000000
-0.00025100,  0.00000000
-0.00025000,  0.00000000
-0.00024900,  0.00000000
-0.00024800,  0.00000000
-0.00024700,  0.00000000
-0.00024600,  0.00000000
-0.00024500,  0.00000000
-0.00024400,  0.00000000
-0.00024300,  0.00000000
-0.00024200,  0.00000000
-0.00024100,  0.00000000
-0.00024000,  0.00000000
-0.00023900,  0.00000000
-0.00023800,  0.00000000
-0.00023700,  0.00000000
-0.00023600,  0.00000000
-0.00023500,  0.00000000
-0.00023400,  0.00000000
-0.00023300,  0.00000000
-0.00023200,  0.00000000
-0.00023100,  0.00000000
-0.00023000,  0.00000000
-0.00022900,  0.00000000
-0.00022800,  0.00000000
-0.00022700,  0.00000000
-0.00022600,  0.00000000
-0.00022500,  0.00000000
-0.00022400,  0.00000000
-0.00022300,  0.00000000
-0.00022200,  0.00000000
-0.00022100,  0.00000000
-0.00022000,  0.00000000
-0.00021900,  0.00000000
-0.00021800,  0.00000000
-0.00021700,  0.00000000
-0.00021600,  0.00000000
-0.00021500,  0.00000000
-0.00021400,  0.00000000
-0.00021300,  0.00000000
-0.00021200,  0.00000000
-0.00021100,  0.00000000
-0.00021000,  0.00000000
-0.00020900,  0.00000000
-0.00020800,  0.00000000
-0.00020700,  0.00000000
-0.00020600,  0.00000000
-0.00020500,  0.00000000
-0.00020400,  0.00000000
-0.00020300,  0.00000000
-0.00020200,  0.00000000
-0.00020100,  0.00000000
-0.00020000,  1.06781006
-0.00019900, -0.95550537
-0.00019800, -2.52868652
-0.00019700, -0.87646484
-0.00019600,  0.93536377
-0.00019500,  2.18353271
-0.00019400,  1.60461426
-0.00019300,  0.61676025
-0.00019200, -0.20416260
-0.00019100, -0.11749268
-0.00019000,  0.37658691
-0.00018900,  0.58502197
-0.00018800,  0.34118652
-0.00018700,  0.11962891
-0.00018600, -0.01037598
-0.00018500, -0.28320313
-0.00018400, -1.08367920
-0.00018300, -1.70776367
-0.00018200, -1.14593506
-0.00018100, -0.17517090
-0.00018000,  0.39306641
-0.00017900,  0.38940430
-0.00017800,  0.51116943
-0.00017700,  1.18194580
-0.00017600,  1.65008545
-0.00017500,  1.17858887
-0.00017400,  0.48736572
-0.00017300,  0.35675049
-0.00017200,  0.20721436
-0.00017100, -0.21118164
-0.00017000, -0.94696045
-0.00016900, -1.39923096
-0.00016800, -1.09191895
-0.00016700, -0.31738281
-0.00016600,  0.12298584
-0.00016500,  0.04791260
-0.00016400, -0.02532959
-0.00016300, -0.04821777
-0.00016200, -0.42175293
-0.00016100, -0.87677002
-0.00016000, -1.05041504
-0.00015900, -0.60699463
-0.00015800,  0.09796143
-0.00015700,  0.38635254
-0.00015600,  0.14038086
-0.00015500, -0.14831543
-0.00015400, -0.17059326
-0.00015300, -0.03112793
-0.00015200, -0.04943848
-0.00015100, -0.36163330
-0.00015000, -0.56640625
-0.00014900, -0.13519287
-0.00014800,  0.41717529
-0.00014700,  0.73089600
-0.00014600,  0.61492920
-0.00014500,  0.24383545
-0.00014400, -0.02349854
-0.00014300,  0.09338379
-0.00014200,  0.22308350
-0.00014100, -0.03112793
-0.00014000, -0.62927246
-0.00013900, -0.81726074
-0.00013800, -0.59661865
-0.00013700, -0.14923096
-0.00013600,  0.10894775
-0.00013500,  0.17517090
-0.00013400,  0.38543701
-0.00013300,  0.53253174
-0.00013200,  0.55145264
-0.00013100,  0.38513184
-0.00013000,  0.66680908
-0.00012900,  1.10717773
-0.00012800,  1.14654541
-0.00012700,  0.41503906
-0.00012600, -0.26672363
-0.00012500, -0.42449951
-0.00012400, -0.31005859
-0.00012300, -0.38574219
-0.00012200, -0.41290283
-0.00012100, -0.06896973
-0.00012000,  0.37261963
-0.00011900,  0.42663574
-0.00011800,  0.31494141
-0.00011700,  0.15411377
-0.00011600, -0.16540527
-0.00011500, -0.55297852
-0.00011400, -0.64575195
-0.00011300, -0.32348633
-0.00011200,  0.13458252
-0.00011100,  0.45867920
-0.00011000,  0.58349609
-0.00010900,  0.42663574
-0.00010800,  0.13763428
-0.00010700, -0.14587402
-0.00010600, -0.35491943
-0.00010500, -0.55969238
-0.00010400, -0.79559326
-0.00010300, -0.85662842
-0.00010200, -0.78430176
-0.00010100, -0.53680420
-0.00010000, -0.24230957
-0.00009900, -0.22674561
-0.00009800, -0.27557373
-0.00009700, -0.46508789
-0.00009600, -0.56640625
-0.00009500, -0.34301758
-0.00009400,  0.09246826
-0.00009300,  0.26000977
-0.00009200, -0.40496826
-0.00009100,  0.10742188
-0.00009000,  1.94244385
-0.00008900,  2.83966064
-0.00008800,  0.55297852
-0.00008700, -2.15240479
-0.00008600, -1.64428711
